trial,label,status,solver_success,mission_success,mission_success_slack,raw_path_ok,path_ok_slack,progress,time_s,downrange_km,ellipsoidal_altitude_km,velocity_m_s,mass_kg,x_m,y_m,z_m
9,rand_08,PASS_RAW,1,1,1,1,1,0.173333333333,103.750432605,32.7665744354,32.4550717347,1623.37983658,2658234.71487,-642415.755094,-5730274.51667,2791895.52293
9,rand_08,PASS_RAW,1,1,1,1,1,0.176666666667,105.745633232,34.9322766905,33.7703340129,1673.29918781,2611952.0705,-639557.051831,-5731822.079,2792393.9694
9,rand_08,PASS_RAW,1,1,1,1,1,0.18,107.740833859,37.1910930476,35.121406529,1724.30777675,2565669.59205,-636607.785234,-5733412.4432,2792904.1457
9,rand_08,PASS_RAW,1,1,1,1,1,0.183333333333,109.736034486,39.5452353352,36.5097829001,1776.44428447,2519387.28808,-633565.768683,-5735047.11314,2793426.55688
9,rand_08,PASS_RAW,1,1,1,1,1,0.186666666667,111.731235113,41.9948686932,37.936189848,1829.72602167,2473105.16809,-630430.805544,-5736726.66858,2793961.45824
9,rand_08,PASS_RAW,1,1,1,1,1,0.19,113.72643574,44.5437884704,39.4028475995,1884.21573476,2426823.24474,-627199.161974,-5738453.43192,2794509.59686
9,rand_08,PASS_RAW,1,1,1,1,1,0.193333333333,115.721636367,47.1933860244,40.9110595493,1939.95139263,2380541.53738,-623869.439506,-5740228.62558,2795071.41924
9,rand_08,PASS_RAW,1,1,1,1,1,0.196666666667,117.716836994,49.9457964625,42.4624595111,1996.98053393,2334260.05182,-620439.50976,-5742053.84539,2795647.47985
9,rand_08,PASS_RAW,1,1,1,1,1,0.2,119.712037621,52.802414473,44.0583880381,2055.34487189,2287978.80334,-616907.959898,-5743930.33738,2796238.23495
9,rand_08,PASS_RAW,1,1,1,1,1,0.203333333333,121.707238248,55.7651858223,45.7004273409,2115.09538895,2241697.80972,-613272.833372,-5745859.61976,2796844.21828
9,rand_08,PASS_RAW,1,1,1,1,1,0.206666666667,123.702438875,58.8369258252,47.3905591765,2176.29712711,2195417.09202,-609531.316521,-5747843.65506,2797466.09297
9,rand_08,PASS_RAW,1,1,1,1,1,0.21,125.697639502,62.0206401453,49.1308730508,2239.02299719,2149136.68562,-605680.398665,-5749884.51297,2798104.55402
9,rand_08,PASS_RAW,1,1,1,1,1,0.213333333333,127.692840129,65.3198279763,50.9236969149,2303.35468685,2102856.63252,-601716.573321,-5751984.51809,2798760.36989
9,rand_08,PASS_RAW,1,1,1,1,1,0.216666666667,129.688040756,68.7339710126,52.7695212485,2369.31962246,2056577.0431,-597640.254372,-5754143.92364,2799433.69787
9,rand_08,PASS_RAW,1,1,1,1,1,0.22,131.683241383,72.2634246504,54.6691669831,2436.58562563,2010520.59931,-593450.994902,-5756363.37162,2800124.7981
9,rand_08,PASS_RAW,1,1,1,1,1,0.223333333333,133.67844201,75.9161598015,56.626685671,2504.13046789,1965387.98693,-589140.799575,-5758647.13175,2800834.93399
9,rand_08,PASS_RAW,1,1,1,1,1,0.226666666667,135.673642637,79.6881050005,58.6400866216,2571.72355817,1921264.98781,-584713.405406,-5760992.80645,2801563.31683
9,rand_08,PASS_RAW,1,1,1,1,1,0.23,137.668843264,83.5813664069,60.710258035,2639.3167549,1878173.95036,-580166.474639,-5763401.19088,2802310.0959
9,rand_08,PASS_RAW,1,1,1,1,1,0.233333333333,139.664043891,87.5932819374,62.8358610539,2706.93816057,1836051.50545,-575502.364069,-5765870.61509,2803074.69695
9,rand_08,PASS_RAW,1,1,1,1,1,0.236666666667,141.659244518,91.7260857343,65.0178484814,2774.63082657,1794869.23953,-570718.591643,-5768401.92786,2803857.28075
9,rand_08,PASS_RAW,1,1,1,1,1,0.24,143.654445145,95.9789704085,67.2557465017,2842.38357369,1754605.81957,-565815.672169,-5770994.4021,2804657.54514
9,rand_08,PASS_RAW,1,1,1,1,1,0.243333333333,145.649645772,100.352006861,69.5494900069,2910.19756723,1715240.57093,-560793.24631,-5773647.75477,2805475.31546
9,rand_08,PASS_RAW,1,1,1,1,1,0.246666666667,147.644846399,104.845060246,71.8989155459,2978.05374225,1676762.34414,-555651.153389,-5776361.59044,2806310.38248
9,rand_08,PASS_RAW,1,1,1,1,1,0.25,149.640047026,109.458502126,74.3040945892,3045.90463919,1639177.66045,-550388.720855,-5779135.76207,2807162.60599
9,rand_08,PASS_RAW,1,1,1,1,1,0.253333333333,151.635247653,114.192182484,76.7648522678,3113.81919308,1602429.60658,-545005.789806,-5781969.84979,2808031.76506
9,rand_08,PASS_RAW,1,1,1,1,1,0.256666666667,153.63044828,119.044738069,79.2785795254,3169.04089604,1298116.93217,-539502.953889,-5784860.89161,2808916.49658
9,rand_08,PASS_RAW,1,1,1,1,1,0.26,155.625648907,123.952125173,81.8041341869,3183.63649458,1290247.5179,-533941.596182,-5787765.08863,2809801.82653
9,rand_08,PASS_RAW,1,1,1,1,1,0.263333333333,157.620849534,128.895469077,84.3218981032,3198.44902974,1282378.12174,-528337.953006,-5790661.72464,2810679.4282
9,rand_08,PASS_RAW,1,1,1,1,1,0.266666666667,159.616050161,133.866435484,86.8338251797,3213.42551916,1274508.73709,-522701.853005,-5793552.65005,2811551.14109
9,rand_08,PASS_RAW,1,1,1,1,1,0.27,161.611250788,138.880317207,89.3370152883,3228.66509709,1266639.3806,-517015.380821,-5796434.92443,2812413.81376
9,rand_08,PASS_RAW,1,1,1,1,1,0.273333333333,163.606451415,143.912830362,91.8365315398,3244.02043891,1258770.03845,-511307.059731,-5799313.52178,2813272.60038
9,rand_08,PASS_RAW,1,1,1,1,1,0.276666666667,165.601652042,148.985728106,94.3282352383,3259.61381494,1250900.71342,-505551.409538,-5802184.24485,2814123.01098
9,rand_08,PASS_RAW,1,1,1,1,1,0.28,167.596852669,154.095939763,96.8130247661,3275.43738414,1243031.41713,-499752.078017,-5805047.89175,2814965.78031
9,rand_08,PASS_RAW,1,1,1,1,1,0.283333333333,169.592053296,159.23421813,99.2927514171,3291.426952,1235162.13492,-493919.916491,-5807906.30286,2815802.84467
9,rand_08,PASS_RAW,1,1,1,1,1,0.286666666667,171.587253923,164.411278819,101.765696683,3307.65081453,1227292.87872,-488042.427844,-5810757.61562,2816632.09287
9,rand_08,PASS_RAW,1,1,1,1,1,0.29,173.58245455,169.622969536,104.23281928,3324.08448092,1219423.64794,-482124.503539,-5813602.73818,2817454.43435
9,rand_08,PASS_RAW,1,1,1,1,1,0.293333333333,175.577655177,174.862707718,106.695341639,3340.68358368,1211554.43256,-476173.849329,-5816442.91985,2818271.21756
9,rand_08,PASS_RAW,1,1,1,1,1,0.296666666667,177.572855804,180.143635112,109.151325052,3357.53593236,1203685.25439,-470175.168614,-5819275.97866,2819079.90332
9,rand_08,PASS_RAW,1,1,1,1,1,0.3,179.568056431,185.459057666,111.602069427,3374.59125839,1195816.09701,-464136.302177,-5822103.22293,2819881.88132
9,rand_08,PASS_RAW,1,1,1,1,1,0.303333333333,181.563257058,190.809445499,114.04764661,3391.85309336,1187946.96191,-458056.731032,-5824924.65685,2820677.10095
9,rand_08,PASS_RAW,1,1,1,1,1,0.306666666667,183.558457685,196.200999187,116.487409817,3409.36705237,1180077.86784,-451929.276353,-5827739.41904,2821464.44621
9,rand_08,PASS_RAW,1,1,1,1,1,0.31,185.553658312,201.620556098,118.923344812,3427.04613609,1172208.79344,-445769.270029,-5830549.71888,2822246.47207
9,rand_08,PASS_RAW,1,1,1,1,1,0.313333333333,187.548858939,207.082592142,121.353668291,3444.97871035,1164339.75407,-439559.918385,-5833353.36515,2823020.48502
9,rand_08,PASS_RAW,1,1,1,1,1,0.316666666667,189.544059566,212.580558753,123.779469206,3463.12914293,1156470.75199,-433308.860295,-5836151.52135,2823787.78749
9,rand_08,PASS_RAW,1,1,1,1,1,0.32,191.539260193,218.114165201,126.200944283,3481.48628621,1148601.77211,-427016.459497,-5838944.32553,2824548.47933
9,rand_08,PASS_RAW,1,1,1,1,1,0.323333333333,193.53446082,223.688147606,128.61771112,3500.0921822,1140732.84383,-420677.253567,-5841731.17752,2825301.73605
9,rand_08,PASS_RAW,1,1,1,1,1,0.326666666667,195.529661447,229.302258943,131.030041707,3518.93284641,1132863.94738,-414291.562081,-5844512.26046,2826047.67446
9,rand_08,PASS_RAW,1,1,1,1,1,0.33,197.524862074,234.94846522,133.43894896,3537.9641449,1124995.08161,-407868.712761,-5847288.79858,2826787.7933
9,rand_08,PASS_RAW,1,1,1,1,1,0.333333333333,199.520062701,240.637549991,135.843493545,3557.25929684,1117126.27806,-401396.249991,-5850059.38903,2827520.1975
9,rand_08,PASS_RAW,1,1,1,1,1,0.336666666667,201.515263328,246.367209128,138.244133191,3576.78864703,1109257.504,-394876.871962,-5852824.47938,2828245.3636
9,rand_08,PASS_RAW,1,1,1,1,1,0.34,203.510463955,252.133384968,140.641408176,3596.53980975,1101388.78034,-388315.294181,-5855584.70107,2828964.05481
9,rand_08,PASS_RAW,1,1,1,1,1,0.343333333333,205.505664582,257.942418521,143.03495784,3616.54931907,1093520.11583,-381704.216718,-5858339.3395,2829675.21012
9,rand_08,PASS_RAW,1,1,1,1,1,0.346666666667,207.500865209,263.788640223,145.425445095,3636.77530942,1085651.48512,-375050.212503,-5861089.2262,2830379.87127
9,rand_08,PASS_RAW,1,1,1,1,1,0.35,209.496065836,269.677233285,147.812612583,3657.26270697,1077782.93208,-368347.32349,-5863833.78919,2831077.17664
9,rand_08,PASS_RAW,1,1,1,1,1,0.353333333333,211.491266463,275.609090848,150.196634963,3678.00520063,1069914.43212,-361594.548038,-5866573.05666,2831767.03897
9,rand_08,PASS_RAW,1,1,1,1,1,0.356666666667,213.48646709,281.577431798,152.578139767,3698.96345738,1062045.97789,-354799.72595,-5869307.9261,2832450.65722
9,rand_08,PASS_RAW,1,1,1,1,1,0.36,215.481667717,287.591751579,154.956686384,3720.20702101,1054177.62717,-347951.939528,-5872037.3716,2833126.46343
9,rand_08,PASS_RAW,1,1,1,1,1,0.363333333333,217.476868345,293.646652226,157.332817478,3741.68765797,1046309.32546,-341057.430987,-5874762.13502,2833795.42521
9,rand_08,PASS_RAW,1,1,1,1,1,0.366666666667,219.472068972,299.743897725,159.706576639,3763.42441277,1038441.10382,-334114.191826,-5877482.08312,2834457.2786
9,rand_08,PASS_RAW,1,1,1,1,1,0.37,221.467269599,305.886276411,162.078050232,3785.43694166,1030572.98636,-327119.037501,-5880197.03588,2835111.62139
9,rand_08,PASS_RAW,1,1,1,1,1,0.373333333333,223.462470226,312.07038293,164.447573857,3807.69443458,1022704.92778,-320075.907371,-5882907.44826,2835759.05747
9,rand_08,PASS_RAW,1,1,1,1,1,0.376666666667,225.457670853,318.298331733,166.815213914,3830.22507895,1014837.00092,-312982.391047,-5885613.1713,2836399.2755
9,rand_08,PASS_RAW,1,1,1,1,1,0.38,227.45287148,324.572104286,169.18111661,3853.03048245,1006969.17512,-305836.233869,-5888314.11869,2837032.00942
9,rand_08,PASS_RAW,1,1,1,1,1,0.383333333333,229.448072107,330.88834574,171.545552656,3876.08799572,999101.427309,-298641.310004,-5891010.70163,2837657.8362
9,rand_08,PASS_RAW,1,1,1,1,1,0.386666666667,231.443272734,337.25148882,173.908575175,3899.44272895,991233.880007,-291392.549964,-5893702.57092,2838276.0856
9,rand_08,PASS_RAW,1,1,1,1,1,0.39,233.438473361,343.661550625,176.270394766,3923.07482423,983366.429247,-284089.955874,-5896389.82963,2838886.80467
9,rand_08,PASS_RAW,1,1,1,1,1,0.393333333333,235.433673988,350.115466398,178.631238807,3946.97609529,975499.129269,-276737.062927,-5899072.8416,2839490.51472
9,rand_08,PASS_RAW,1,1,1,1,1,0.396666666667,237.428874615,356.616162307,180.991248113,3971.16955162,967632.051977,-269330.532679,-5901751.42985,2840086.79869
9,rand_08,PASS_RAW,1,1,1,1,1,0.4,239.424075242,363.1639157,183.350591605,3995.64380305,959765.100852,-261870.065958,-5904425.64494,2840675.64865
9,rand_08,PASS_RAW,1,1,1,1,1,0.403333333333,241.419275869,369.759914191,185.709423715,4020.4216927,951898.428278,-254354.320734,-5907095.44713,2841256.91
9,rand_08,PASS_RAW,1,1,1,1,1,0.406666666667,243.414476496,376.40378886,188.067980139,4045.49382225,944032.00319,-246783.736519,-5909760.99119,2841830.69826
9,rand_08,PASS_RAW,1,1,1,1,1,0.41,245.409677123,383.095597806,190.426396787,4070.85493604,936165.749127,-239158.26431,-5912422.3158,2842397.02431
9,rand_08,PASS_RAW,1,1,1,1,1,0.413333333333,247.40487775,389.842923684,192.784911508,4096.57120243,928300.017356,-231469.241709,-5915078.87681,2842954.7658
9,rand_08,PASS_RAW,1,1,1,1,1,0.416666666667,249.400078377,396.628177038,195.143615947,4122.52062734,920434.557673,-223736.814508,-5917732.23442,2843506.66631
9,rand_08,PASS_RAW,1,1,1,1,1,0.42,251.395279004,403.468196681,197.502752705,4148.80848458,912569.500274,-215941.727767,-5920381.02429,2844050.15919
9,rand_08,PASS_RAW,1,1,1,1,1,0.423333333333,253.390479631,410.36037429,199.86255089,4175.42807756,904705.168822,-208086.9821,-5923025.58262,2844585.70063
9,rand_08,PASS_RAW,1,1,1,1,1,0.426666666667,255.385680258,417.302519986,202.223142025,4202.35363007,896841.278341,-200175.097044,-5925666.14164,2845113.64932
9,rand_08,PASS_RAW,1,1,1,1,1,0.43,257.380880885,424.297774712,204.584747827,4229.61761285,888978.377918,-192202.495216,-5928302.51047,2845633.55556
9,rand_08,PASS_RAW,1,1,1,1,1,0.433333333333,259.376081512,431.341617778,206.947488367,4257.18757507,881116.647483,-184174.356223,-5930935.14113,2846146.14853
9,rand_08,PASS_RAW,1,1,1,1,1,0.436666666667,261.371282139,438.439447478,209.311621919,4285.09018947,873255.713455,-176084.522285,-5933563.64879,2846650.62871
9,rand_08,PASS_RAW,1,1,1,1,1,0.44,263.366482766,445.596897924,211.6775301,4313.37350639,865397.859247,-167926.568783,-5936187.69112,2847146.18961
9,rand_08,PASS_RAW,1,1,1,1,1,0.443333333333,265.361683393,452.796797662,214.044868749,4341.91650338,857542.727858,-159720.122534,-5938808.62297,2847635.43182
9,rand_08,PASS_RAW,1,1,1,1,1,0.446666666667,267.35688402,460.056205614,216.414297369,4370.82477425,849691.206241,-151445.704114,-5941425.18233,2848115.80821
9,rand_08,PASS_RAW,1,1,1,1,1,0.45,269.352084647,467.372710178,218.785972763,4400.04194281,841855.677187,-143106.072068,-5944037.62809,2848587.71466
9,rand_08,PASS_RAW,1,1,1,1,1,0.453333333333,271.347285274,474.740623783,221.158988184,4425.99573981,834832.94691,-134707.485131,-5946645.31386,2849051.46338
9,rand_08,PASS_RAW,1,1,1,1,1,0.456666666667,273.342485901,482.145471817,223.526753954,4440.87740392,830369.125833,-126264.687608,-5949241.30213,2849505.20546
9,rand_08,PASS_RAW,1,1,1,1,1,0.46,275.337686528,489.578671914,225.883652722,4452.22556395,826731.06701,-117785.945498,-5951819.1867,2849946.69996
9,rand_08,PASS_RAW,1,1,1,1,1,0.463333333333,277.332887155,497.031903885,228.227021203,4461.65262657,823546.907708,-109280.127665,-5954376.46662,2850375.63456
9,rand_08,PASS_RAW,1,1,1,1,1,0.466666666667,279.328087782,504.505572638,230.555755001,4471.11140871,820379.959792,-100746.502669,-5956911.54924,2850791.173
9,rand_08,PASS_RAW,1,1,1,1,1,0.47,281.323288409,511.998359416,232.87085886,4480.65223931,817215.823963,-92186.9354207,-5959425.87655,2851194.19014
9,rand_08,PASS_RAW,1,1,1,1,1,0.473333333333,283.318489036,519.510840428,235.172003644,4490.27638494,814055.02508,-83600.7270817,-5961918.87485,2851584.34031
9,rand_08,PASS_RAW,1,1,1,1,1,0.476666666667,285.313689663,527.043098003,237.459252084,4499.99157906,810896.893808,-74987.8551147,-5964390.54359,2851961.61976
9,rand_08,PASS_RAW,1,1,1,1,1,0.48,287.30889029,534.59540572,239.732530395,4509.79957447,807739.68457,-66348.0403821,-5966840.67741,2852325.90102
9,rand_08,PASS_RAW,1,1,1,1,1,0.483333333333,289.304090917,542.168139164,241.991685574,4519.70465841,804583.838599,-57680.8734773,-5969268.95903,2852676.98984
9,rand_08,PASS_RAW,1,1,1,1,1,0.486666666667,291.299291544,549.761235483,244.236907789,4529.70750512,801428.828899,-48986.5307449,-5971675.56925,2853014.9892
9,rand_08,PASS_RAW,1,1,1,1,1,0.49,293.294492171,557.374990593,246.468105446,4539.80673727,798274.294378,-40264.7136999,-5974060.28261,2853339.75982
9,rand_08,PASS_RAW,1,1,1,1,1,0.493333333333,295.289692798,565.011045377,248.684311939,4550.01532423,795120.578496,-31513.3475931,-5976421.47667,2853650.31604
9,rand_08,PASS_RAW,1,1,1,1,1,0.496666666667,297.284893425,572.664606734,250.888857787,4560.30728601,791967.184894,-22738.8576181,-5978764.2918,2853949.76024
9,rand_08,PASS_RAW,1,1,1,1,1,0.5,299.280094052,580.340669782,253.078518484,4570.70489886,788814.135027,-13934.7373197,-5981083.56734,2854234.9694
9,rand_08,PASS_RAW,1,1,1,1,1,0.503333333333,301.275294679,588.03872608,255.253790599,4581.21025749,785661.545617,-5101.76279843,-5983379.96033,2854506.33427
9,rand_08,PASS_RAW,1,1,1,1,1,0.506666666667,303.270495306,595.757160467,257.415841477,4591.81017225,782509.135899,3757.8586639,-5985655.23929,2854764.92119
9,rand_08,PASS_RAW,1,1,1,1,1,0.51,305.265695933,603.497463272,259.563819927,4602.51463055,779357.01798,12645.9816771,-5987907.95189,2855009.84756
9,rand_08,PASS_RAW,1,1,1,1,1,0.513333333333,307.26089656,611.261666549,261.696585696,4613.33214229,776205.137038,21565.1410679,-5990136.13091,2855239.91586
9,rand_08,PASS_RAW,1,1,1,1,1,0.516666666667,309.256097187,619.042024748,263.819140807,4624.22503888,773053.387382,30505.2209311,-5992347.78359,2855459.97317
9,rand_08,PASS_RAW,1,1,1,1,1,0.52,311.251297814,626.850948262,265.923794492,4635.25311934,769901.889692,39482.168293,-5994530.33379,2855662.39667
9,rand_08,PASS_RAW,1,1,1,1,1,0.523333333333,313.246498441,634.678507185,268.01691228,4646.36810794,766750.513696,48483.0664455,-5996694.00754,2855853.37724
9,rand_08,PASS_RAW,1,1,1,1,1,0.526666666667,315.241699068,642.524893014,270.098408562,4657.57047198,763599.254067,57508.1271211,-5998838.63689,2856032.81258
9,rand_08,PASS_RAW,1,1,1,1,1,0.53,317.236899695,650.398369486,272.163363802,4668.90074908,760448.18113,66567.822813,-6000956.00096,2856195.71271
9,rand_08,PASS_RAW,1,1,1,1,1,0.533333333333,319.232100322,658.293280076,274.215364342,4680.32785108,757297.181904,75654.8209138,-6003051.89342,2856345.58693
9,rand_08,PASS_RAW,1,1,1,1,1,0.536666666667,321.227300949,666.209808682,276.254379523,4691.85577867,754146.302187,84769.2811741,-6005126.19136,2856482.35904
9,rand_08,PASS_RAW,1,1,1,1,1,0.54,323.222501576,674.150676461,278.278922698,4703.49630597,750995.534356,93914.5611766,-6007176.28687,2856604.44116
9,rand_08,PASS_RAW,1,1,1,1,1,0.543333333333,325.217702203,682.114081192,280.290169054,4715.23754255,747844.826463,103088.286051,-6009204.04973,2856712.96598
9,rand_08,PASS_RAW,1,1,1,1,1,0.546666666667,327.21290283,690.10218596,282.286965099,4727.09396086,744694.23597,112293.085293,-6011207.42727,2856806.68423
9,rand_08,PASS_RAW,1,1,1,1,1,0.55,329.208103457,698.111722096,284.271338678,4739.04734003,741543.710061,121524.766811,-6013189.73136,2856887.6028
9,rand_08,PASS_RAW,1,1,1,1,1,0.553333333333,331.203304084,706.145582309,286.241704047,4751.10881192,738393.239577,130786.86836,-6015148.18411,2856954.03341
9,rand_08,PASS_RAW,1,1,1,1,1,0.556666666667,333.198504711,714.203761189,288.198195593,4763.28359298,735242.870089,140079.287394,-6017082.88594,2857006.03297
9,rand_08,PASS_RAW,1,1,1,1,1,0.56,335.193705338,722.286156715,290.140990485,4775.56462459,732092.540147,149401.801257,-6018994.02215,2857043.71112
9,rand_08,PASS_RAW,1,1,1,1,1,0.563333333333,337.188905965,730.391660843,292.070800434,4787.94989825,728942.272702,158752.948234,-6020882.73118,2857067.75897
9,rand_08,PASS_RAW,1,1,1,1,1,0.566666666667,339.184106592,738.522150743,293.986703071,4800.44796671,725792.070534,168134.963985,-6022747.28555,2857077.12223
9,rand_08,PASS_RAW,1,1,1,1,1,0.57,341.179307219,746.677139419,295.889067834,4813.05268222,722641.902135,177547.15271,-6024588.22465,2857072.12778
9,rand_08,PASS_RAW,1,1,1,1,1,0.573333333333,343.174507846,754.856414543,297.778111624,4825.76762183,719491.799538,186989.165236,-6026405.82205,2857052.94041
9,rand_08,PASS_RAW,1,1,1,1,1,0.576666666667,345.169708473,763.060680584,299.653574064,4838.59230522,716341.737182,196461.777811,-6028199.48876,2857019.19818
9,rand_08,PASS_RAW,1,1,1,1,1,0.58,347.1649091,771.289994817,301.515507074,4851.52548225,713191.705768,205964.967352,-6029969.22504,2856970.90183
9,rand_08,PASS_RAW,1,1,1,1,1,0.583333333333,349.160109727,779.545413714,303.363467132,4864.5766095,710041.737376,215499.927679,-6031714.10855,2856907.48728
9,rand_08,PASS_RAW,1,1,1,1,1,0.586666666667,351.155310354,787.825156163,305.198509159,4877.73225616,706891.793229,225064.405844,-6033435.90336,2856830.02598
9,rand_08,PASS_RAW,1,1,1,1,1,0.59,353.150510981,796.130591946,307.0199862,4891.00011894,703741.886132,234659.974076,-6035133.36057,2856737.75888
9,rand_08,PASS_RAW,1,1,1,1,1,0.593333333333,355.145711608,804.463739262,308.82697725,4904.38952452,700592.021629,244288.972581,-6036804.66606,2856629.57847
9,rand_08,PASS_RAW,1,1,1,1,1,0.596666666667,357.140912235,812.819439657,310.622252669,4917.87550948,697442.178403,253945.102816,-6038454.73478,2856508.47568
9,rand_08,PASS_RAW,1,1,1,1,1,0.6,359.136112862,821.204634939,312.402310644,4931.49011013,694292.375929,263636.612746,-6040077.09558,2856370.513
9,rand_08,PASS_RAW,1,1,1,1,1,0.603333333333,361.131313489,829.615127912,314.169434455,4945.21365399,691142.600842,273358.37479,-6041675.76805,2856218.13423
9,rand_08,PASS_RAW,1,1,1,1,1,0.606666666667,363.126514117,838.049502648,315.924419681,4959.03866133,687992.84458,283108.623782,-6043252.12205,2856052.17333
9,rand_08,PASS_RAW,1,1,1,1,1,0.61,365.121714744,846.51350599,317.664453401,4972.99321546,684843.130913,292894.113247,-6044800.85354,2855869.40231
9,rand_08,PASS_RAW,1,1,1,1,1,0.613333333333,367.116915371,855.005821279,319.390328548,4987.06675763,681693.433279,302713.165568,-6046323.27006,2855670.61594
9,rand_08,PASS_RAW,1,1,1,1,1,0.616666666667,369.112115998,863.520719048,321.104965894,5001.23727357,678543.759213,312558.924608,-6047824.72837,2855459.07556
9,rand_08,PASS_RAW,1,1,1,1,1,0.62,371.107316625,872.065128548,322.805033656,5015.53421595,675394.114756,322439.489559,-6049298.86976,2855230.91037
9,rand_08,PASS_RAW,1,1,1,1,1,0.623333333333,373.102517252,880.637975103,324.491169338,5029.95010094,672244.484591,332353.487334,-6050746.75135,2854986.76448
9,rand_08,PASS_RAW,1,1,1,1,1,0.626666666667,375.097717879,889.240259031,326.162971161,5044.4914254,669094.881121,342301.995215,-6052167.4978,2854726.1071
9,rand_08,PASS_RAW,1,1,1,1,1,0.63,377.092918506,897.865684692,327.823606782,5059.13094633,665945.297226,352277.552178,-6053566.97472,2854452.50619
9,rand_08,PASS_RAW,1,1,1,1,1,0.633333333333,379.088119133,906.520081529,329.470314017,5073.89110759,662795.726066,362286.902484,-6054939.84856,2854162.71859
9,rand_08,PASS_RAW,1,1,1,1,1,0.636666666667,381.08331976,915.204325292,331.102784192,5088.7784282,659646.183531,372330.958128,-6056285.37795,2853856.29427
9,rand_08,PASS_RAW,1,1,1,1,1,0.64,383.078520387,923.916978309,332.721816126,5103.78364669,656496.652752,382407.952328,-6057604.94617,2853534.07434
9,rand_08,PASS_RAW,1,1,1,1,1,0.643333333333,385.073721014,932.658217505,334.327383566,5118.90826158,653347.137542,392517.996136,-6058898.41366,2853195.97871
9,rand_08,PASS_RAW,1,1,1,1,1,0.646666666667,387.068921641,941.434909646,335.91642029,5134.18099273,650197.643601,402668.89678,-6060159.60942,2852838.25241
9,rand_08,PASS_RAW,1,1,1,1,1,0.65,389.064122268,950.228204809,337.49775116,5149.52302794,647048.159565,412838.885245,-6061405.70816,2852471.34439
9,rand_08,PASS_RAW,1,1,1,1,1,0.653333333333,391.059322895,959.056976984,339.062692462,5165.0125421,643898.693492,423049.569485,-6062619.58367,2852084.84176
9,rand_08,PASS_RAW,1,1,1,1,1,0.656666666667,393.054523522,967.919395931,340.612248425,5180.64118243,640749.241693,433298.711634,-6063802.98578,2851679.80904
9,rand_08,PASS_RAW,1,1,1,1,1,0.66,395.049724149,976.802590115,342.152343087,5196.35575721,637599.79877,443571.545787,-6064967.5873,2851263.34665
9,rand_08,PASS_RAW,1,1,1,1,1,0.663333333333,397.044924776,985.72226151,343.675928727,5212.22147906,634450.375319,453885.866079,-6066099.22792,2850826.84904
9,rand_08,PASS_RAW,1,1,1,1,1,0.666666666667,399.040125403,994.668861172,345.18742226,5228.19783877,631300.960631,464230.722773,-6067206.58532,2850375.59214
9,rand_08,PASS_RAW,1,1,1,1,1,0.67,401.03532603,1003.64709604,346.684769936,5244.3043041,628151.556312,474611.357093,-6068285.43326,2849907.01287
9,rand_08,PASS_RAW,1,1,1,1,1,0.673333333333,403.030526657,1012.66388275,348.16504685,5260.56913182,625002.167353,485035.44528,-6069329.62692,2849417.37871
9,rand_08,PASS_RAW,1,1,1,1,1,0.676666666667,405.025727284,1021.69644965,349.638363029,5276.89871919,621852.785271,495477.278771,-6070359.64397,2848919.13365
9,rand_08,PASS_RAW,1,1,1,1,1,0.68,407.020927911,1030.76711629,351.094944704,5293.3843755,618703.41528,505961.864158,-6071355.46017,2848400.11915
9,rand_08,PASS_RAW,1,1,1,1,1,0.683333333333,409.016128538,1039.8716469,352.536804029,5310.00829455,615554.05563,516484.318724,-6072320.95661,2847862.69312
9,rand_08,PASS_RAW,1,1,1,1,1,0.686666666667,411.011329165,1049.00317437,353.966962564,5326.7425495,612404.70211,527036.885563,-6073262.28449,2847310.59687
9,rand_08,PASS_RAW,1,1,1,1,1,0.69,413.006529792,1058.17303108,355.380624588,5343.63294665,609255.361671,537632.080086,-6074169.34883,2846737.70691
9,rand_08,PASS_RAW,1,1,1,1,1,0.693333333333,415.001730419,1067.36705438,356.783970935,5360.62154824,606106.027594,548254.072905,-6075054.85136,2846151.73303
9,rand_08,PASS_RAW,1,1,1,1,1,0.696666666667,416.996931046,1076.5960885,358.172401481,5377.75291941,602956.700286,558914.808406,-6075909.11108,2845546.80806
9,rand_08,PASS_RAW,1,1,1,1,1,0.7,418.992131673,1085.85877189,359.546614262,5395.0203093,599807.383746,569612.663312,-6076733.39611,2844923.70436
9,rand_08,PASS_RAW,1,1,1,1,1,0.703333333333,420.9873323,1095.1524694,360.907801445,5412.41393212,596658.071823,580344.637604,-6077530.08341,2844283.86759
9,rand_08,PASS_RAW,1,1,1,1,1,0.706666666667,422.982532927,1104.48005301,362.254807032,5429.94481488,593508.767724,591113.788595,-6078296.61969,2843625.75784
9,rand_08,PASS_RAW,1,1,1,1,1,0.71,424.977733554,1113.84229311,363.587439807,5447.61564582,590359.47075,601920.851234,-6079032.3842,2842949.00018
9,rand_08,PASS_RAW,1,1,1,1,1,0.713333333333,426.972934181,1123.23406043,364.907869155,5465.40659259,587210.177794,612760.130935,-6079741.9334,2842256.36257
9,rand_08,PASS_RAW,1,1,1,1,1,0.716666666667,428.968134808,1132.6641255,366.212556698,5483.35150473,584060.893089,623641.078896,-6080417.50456,2841543.14964
