time_s,optimizer_altitude_km,simulation_altitude_km,simulation_velocity_m_s,optimizer_mass_kg,simulation_mass_kg,dynamic_pressure_kpa,g_load,downrange_km,throttle
471.229778,390.591094,390.590254,5896.832044,5.173545e+05,5.173545e+05,1.488076e-05,1.159350,1340.692521,0.400135
471.245372,390.599001,390.598076,5896.997187,5.173299e+05,5.173299e+05,1.488166e-05,1.159406,1340.772385,0.400135
471.260967,390.606909,390.605898,5897.162341,5.173053e+05,5.173052e+05,1.488255e-05,1.159461,1340.852251,0.400135
471.299480,390.626439,390.625210,5897.570266,5.172445e+05,5.172444e+05,1.488477e-05,1.159597,1341.049508,0.400135
471.300454,390.626932,390.625698,5897.580579,5.172429e+05,5.172429e+05,1.488482e-05,1.159601,1341.054495,0.400135
471.300696,390.627055,390.625819,5897.583143,5.172425e+05,5.172425e+05,1.488484e-05,1.159601,1341.055735,0.400135
471.300938,390.627178,390.625941,5897.585707,5.172422e+05,5.172421e+05,1.488485e-05,1.159602,1341.056974,0.400135
471.301150,390.627284,390.626047,5897.587955,5.172418e+05,5.172418e+05,1.488486e-05,1.159604,1341.058062,0.400135
471.301343,390.627379,390.626144,5897.589992,5.172415e+05,5.172415e+05,1.488487e-05,1.159605,1341.059048,0.400135
471.303268,390.628333,390.627109,5897.610367,5.172385e+05,5.172385e+05,1.488499e-05,1.159611,1341.068909,0.400135
471.322520,390.637874,390.636760,5897.814127,5.172081e+05,5.172081e+05,1.488609e-05,1.159680,1341.167517,0.400135
471.515038,390.733283,390.733199,5899.852601,5.169042e+05,5.169042e+05,1.489715e-05,1.160361,1342.153804,0.400135
473.440216,391.687377,391.690161,5920.325377,5.138655e+05,5.138655e+05,1.500846e-05,1.167223,1352.036908,0.400135
474.002294,391.965936,391.967029,5926.332899,5.129783e+05,5.129783e+05,1.504121e-05,1.169242,1354.929354,0.400135
474.114710,392.021647,392.022267,5927.536048,5.128009e+05,5.128009e+05,1.504777e-05,1.169646,1355.508222,0.400135
474.227125,392.077359,392.077459,5928.739747,5.126234e+05,5.126234e+05,1.505434e-05,1.170051,1356.087217,0.400135
474.475313,392.200358,392.199150,5931.399181,5.122317e+05,5.122317e+05,1.506885e-05,1.170946,1357.365951,0.400135
474.480605,392.202980,392.201743,5931.455914,5.122233e+05,5.122233e+05,1.506916e-05,1.170965,1357.393223,0.400135
474.482232,392.203786,392.202540,5931.473358,5.122208e+05,5.122208e+05,1.506926e-05,1.170971,1357.401608,0.400135
474.482547,392.203942,392.202694,5931.476732,5.122203e+05,5.122203e+05,1.506927e-05,1.170973,1357.403231,0.400136
474.482834,392.204081,392.202835,5931.479812,5.122198e+05,5.122198e+05,1.506929e-05,1.170974,1357.404713,0.400136
474.485709,392.205473,392.204243,5931.510608,5.122153e+05,5.122153e+05,1.506946e-05,1.170985,1357.419530,0.400136
474.514460,392.219389,392.218325,5931.818591,5.121699e+05,5.121699e+05,1.507114e-05,1.171089,1357.567704,0.400136
474.801966,392.358557,392.358974,5934.900410,5.117161e+05,5.117161e+05,1.508797e-05,1.172127,1359.049903,0.400136
475.376978,392.636892,392.639364,5941.074923,5.108085e+05,5.108085e+05,1.512172e-05,1.174210,1362.016789,0.400136
475.951991,392.915227,392.918545,5947.263958,5.099009e+05,5.099009e+05,1.515558e-05,1.176300,1364.986997,0.400136
477.102015,393.471898,393.473307,5959.685687,5.080857e+05,5.080857e+05,1.522368e-05,1.180502,1370.937410,0.400136
477.332655,393.583539,393.583990,5962.183914,5.077216e+05,5.077216e+05,1.523739e-05,1.181349,1372.132386,0.400136
477.563295,393.695181,393.694483,5964.684489,5.073576e+05,5.073576e+05,1.525112e-05,1.182196,1373.327901,0.400136
477.605699,393.715706,393.714776,5965.144481,5.072907e+05,5.072906e+05,1.525365e-05,1.182352,1373.547757,0.400136
477.648102,393.736232,393.735063,5965.604552,5.072237e+05,5.072237e+05,1.525618e-05,1.182508,1373.767631,0.400136
477.653691,393.738937,393.737736,5965.665191,5.072149e+05,5.072149e+05,1.525651e-05,1.182529,1373.796610,0.400136
477.659279,393.741642,393.740409,5965.725831,5.072061e+05,5.072061e+05,1.525684e-05,1.182550,1373.825589,0.400136
477.662695,393.743295,393.742043,5965.762892,5.072007e+05,5.072007e+05,1.525705e-05,1.182562,1373.843300,0.400136
477.663383,393.743628,393.742372,5965.770361,5.071996e+05,5.071996e+05,1.525709e-05,1.182565,1373.846869,0.400136
477.663752,393.743807,393.742549,5965.774371,5.071990e+05,5.071990e+05,1.525711e-05,1.182566,1373.848786,0.400136
477.664122,393.743984,393.742726,5965.778380,5.071984e+05,5.071984e+05,1.525713e-05,1.182569,1373.850702,0.400136
477.664487,393.744156,393.742900,5965.782333,5.071979e+05,5.071979e+05,1.525715e-05,1.182570,1373.852593,0.400136
477.668133,393.745879,393.744644,5965.821866,5.071921e+05,5.071921e+05,1.525737e-05,1.182584,1373.871503,0.400136
477.704598,393.763108,393.762082,5966.217227,5.071346e+05,5.071345e+05,1.525954e-05,1.182718,1374.060606,0.400136
478.069248,393.935394,393.936192,5970.174099,5.065590e+05,5.065590e+05,1.528129e-05,1.184062,1375.952380,0.400136
478.798548,394.279967,394.282944,5978.105638,5.054079e+05,5.054078e+05,1.532494e-05,1.186759,1379.739980,0.400136
479.527848,394.624540,394.627749,5986.060948,5.042567e+05,5.042567e+05,1.536878e-05,1.189468,1383.532992,0.400136
479.819569,394.762369,394.765129,5989.249740,5.037963e+05,5.037962e+05,1.538637e-05,1.190555,1385.051716,0.400136
480.111289,394.900199,394.902199,5992.442347,5.033358e+05,5.033358e+05,1.540400e-05,1.191644,1386.571309,0.400136
480.748833,395.201420,395.200691,5999.432982,5.023295e+05,5.023295e+05,1.544262e-05,1.194031,1389.895361,0.400136
480.805060,395.227985,395.226945,6000.050380,5.022407e+05,5.022407e+05,1.544604e-05,1.194242,1390.188717,0.400136
480.826845,395.238278,395.237115,6000.289634,5.022064e+05,5.022063e+05,1.544736e-05,1.194324,1390.302389,0.400136
480.833133,395.241249,395.240049,6000.358685,5.021964e+05,5.021964e+05,1.544774e-05,1.194348,1390.335195,0.400136
480.839420,395.244219,395.242984,6000.427737,5.021865e+05,5.021865e+05,1.544812e-05,1.194371,1390.368001,0.400136
480.843825,395.246301,395.245040,6000.476120,5.021796e+05,5.021795e+05,1.544839e-05,1.194388,1390.390987,0.400136
480.844755,395.246740,395.245474,6000.486334,5.021781e+05,5.021781e+05,1.544845e-05,1.194391,1390.395840,0.400136
480.845210,395.246955,395.245686,6000.491334,5.021774e+05,5.021774e+05,1.544847e-05,1.194393,1390.398215,0.400136
480.845665,395.247167,395.245898,6000.496331,5.021767e+05,5.021766e+05,1.544850e-05,1.194397,1390.400590,0.400137
480.846127,395.247380,395.246114,6000.501400,5.021759e+05,5.021759e+05,1.544853e-05,1.194399,1390.403000,0.400137
480.850747,395.249509,395.248270,6000.552091,5.021686e+05,5.021686e+05,1.544881e-05,1.194416,1390.427106,0.400137
480.896943,395.270799,395.269825,6001.059059,5.020957e+05,5.020957e+05,1.545161e-05,1.194589,1390.668179,0.400137
481.358912,395.483695,395.484938,6006.134057,5.013665e+05,5.013665e+05,1.547969e-05,1.196327,1393.080109,0.400137
482.282848,395.909487,395.912803,6016.313117,4.999082e+05,4.999082e+05,1.553610e-05,1.199817,1397.910552,0.400137
483.206784,396.335279,396.337539,6026.531019,4.984498e+05,4.984498e+05,1.559282e-05,1.203327,1402.749795,0.400137
483.587034,396.510516,396.511437,6030.747546,4.978496e+05,4.978496e+05,1.561626e-05,1.204778,1404.743968,0.400137
483.967283,396.685752,396.684811,6034.970678,4.972494e+05,4.972494e+05,1.563975e-05,1.206232,1406.739639,0.400137
483.998498,396.700138,396.699020,6035.317651,4.972002e+05,4.972002e+05,1.564168e-05,1.206352,1406.903532,0.400137
484.008644,396.704813,396.703638,6035.430439,4.971842e+05,4.971841e+05,1.564231e-05,1.206390,1406.956805,0.400137
484.018790,396.709489,396.708255,6035.543233,4.971681e+05,4.971681e+05,1.564294e-05,1.206429,1407.010079,0.400137
484.025028,396.712364,396.711094,6035.612584,4.971583e+05,4.971583e+05,1.564333e-05,1.206453,1407.042834,0.400137
484.026174,396.712892,396.711615,6035.625323,4.971565e+05,4.971565e+05,1.564340e-05,1.206458,1407.048851,0.400137
484.027192,396.713358,396.712078,6035.636634,4.971549e+05,4.971549e+05,1.564346e-05,1.206464,1407.054196,0.400138
484.028118,396.713774,396.712500,6035.646917,4.971534e+05,4.971534e+05,1.564352e-05,1.206468,1407.059057,0.400138
484.037376,396.717932,396.716712,6035.749748,4.971388e+05,4.971388e+05,1.564409e-05,1.206503,1407.107674,0.400138
484.129962,396.759520,396.758823,6036.778270,4.969927e+05,4.969926e+05,1.564981e-05,1.206858,1407.593887,0.400138
485.055819,397.175391,397.178183,6047.085252,4.955313e+05,4.955313e+05,1.570725e-05,1.210417,1412.460922,0.400138
486.907532,398.007135,398.007431,6067.818228,4.926085e+05,4.926085e+05,1.582311e-05,1.217599,1422.221810,0.400138
487.039697,398.066500,398.066139,6069.304113,4.923999e+05,4.923999e+05,1.583143e-05,1.218115,1422.919858,0.400138
487.171861,398.125865,398.124783,6070.790810,4.921913e+05,4.921913e+05,1.583976e-05,1.218631,1423.618089,0.400138
487.195318,398.136401,398.135185,6071.054753,4.921542e+05,4.921542e+05,1.584124e-05,1.218722,1423.742029,0.400138
487.207182,398.141730,398.140445,6071.188269,4.921355e+05,4.921355e+05,1.584199e-05,1.218769,1423.804722,0.400138
487.208029,398.142110,398.140821,6071.197799,4.921342e+05,4.921342e+05,1.584204e-05,1.218772,1423.809197,0.400138
487.208876,398.142485,398.141196,6071.207324,4.921328e+05,4.921328e+05,1.584209e-05,1.218778,1423.813672,0.400139
487.209708,398.142849,398.141565,6071.216679,4.921315e+05,4.921315e+05,1.584215e-05,1.218782,1423.818069,0.400139
487.218030,398.146490,398.145254,6071.310232,4.921184e+05,4.921184e+05,1.584267e-05,1.218814,1423.862043,0.400139
487.301248,398.182894,398.182133,6072.245941,4.919870e+05,4.919870e+05,1.584791e-05,1.219140,1424.301822,0.400139
488.133428,398.546937,398.549501,6081.620910,4.906735e+05,4.906735e+05,1.590049e-05,1.222403,1428.703613,0.400139
489.797787,399.275023,399.276544,6100.468646,4.880464e+05,4.880464e+05,1.600647e-05,1.228983,1437.529113,0.400139
490.172824,399.439086,399.438967,6104.733748,4.874545e+05,4.874545e+05,1.603050e-05,1.230476,1439.521850,0.400139
490.285669,399.488451,399.487738,6106.018376,4.872764e+05,4.872763e+05,1.603774e-05,1.230926,1440.121737,0.400139
490.316214,399.501813,399.500931,6106.366199,4.872282e+05,4.872281e+05,1.603970e-05,1.231047,1440.284136,0.400139
490.346758,399.515175,399.514121,6106.714067,4.871799e+05,4.871799e+05,1.604166e-05,1.231169,1440.446545,0.400139
490.361055,399.521429,399.520293,6106.876903,4.871574e+05,4.871574e+05,1.604258e-05,1.231226,1440.522564,0.400139
490.375351,399.527683,399.526465,6107.039747,4.871348e+05,4.871348e+05,1.604350e-05,1.231283,1440.598585,0.400139
490.381679,399.530451,399.529196,6107.111826,4.871248e+05,4.871248e+05,1.604391e-05,1.231308,1440.632233,0.400139
490.388006,399.533219,399.531928,6107.183906,4.871148e+05,4.871148e+05,1.604431e-05,1.231334,1440.665881,0.400139
490.389175,399.533730,399.532432,6107.197214,4.871130e+05,4.871130e+05,1.604439e-05,1.231338,1440.672093,0.400139
490.390343,399.534236,399.532936,6107.210516,4.871111e+05,4.871111e+05,1.604446e-05,1.231346,1440.678306,0.400140
490.391456,399.534710,399.533416,6107.223182,4.871094e+05,4.871094e+05,1.604454e-05,1.231351,1440.684225,0.400140
490.402587,399.539448,399.538220,6107.349849,4.870918e+05,4.870918e+05,1.604525e-05,1.231395,1440.743419,0.400140
490.513899,399.586833,399.586235,6108.616840,4.869161e+05,4.869161e+05,1.605240e-05,1.231840,1441.335426,0.400140
491.627018,400.060678,400.063833,6121.319319,4.851591e+05,4.851591e+05,1.612413e-05,1.236301,1447.262758,0.400140
492.072265,400.250216,400.253580,6126.416922,4.844564e+05,4.844563e+05,1.615296e-05,1.238094,1449.637391,0.400140
492.517512,400.439754,400.442593,6131.524040,4.837536e+05,4.837535e+05,1.618188e-05,1.239893,1452.014145,0.400140
493.408007,400.818830,400.818427,6141.766876,4.823480e+05,4.823480e+05,1.623995e-05,1.243506,1456.774030,0.400140
493.499515,400.857784,400.856883,6142.821602,4.822035e+05,4.822035e+05,1.624594e-05,1.243878,1457.263642,0.400140
493.537022,400.873750,400.872637,6143.254020,4.821443e+05,4.821443e+05,1.624839e-05,1.244031,1457.464346,0.400140
493.550040,400.879292,400.878103,6143.404126,4.821238e+05,4.821238e+05,1.624924e-05,1.244084,1457.534012,0.400140
493.563058,400.884834,400.883569,6143.554239,4.821032e+05,4.821032e+05,1.625009e-05,1.244137,1457.603681,0.400140
493.569837,400.887720,400.886415,6143.632411,4.820925e+05,4.820925e+05,1.625054e-05,1.244165,1457.639959,0.400140
493.570806,400.888132,400.886822,6143.643582,4.820910e+05,4.820910e+05,1.625060e-05,1.244169,1457.645144,0.400140
493.571774,400.888540,400.887229,6143.654747,4.820895e+05,4.820895e+05,1.625066e-05,1.244177,1457.650328,0.400141
493.572760,400.888948,400.887643,6143.666103,4.820879e+05,4.820879e+05,1.625073e-05,1.244181,1457.655604,0.400141
493.582619,400.893028,400.891781,6143.779665,4.820724e+05,4.820724e+05,1.625137e-05,1.244221,1457.708366,0.400141
493.681206,400.933831,400.933148,6144.915542,4.819168e+05,4.819167e+05,1.625782e-05,1.244623,1458.236045,0.400141
494.667078,401.341860,401.344802,6156.300314,4.803606e+05,4.803606e+05,1.632253e-05,1.248655,1463.518588,0.400141
496.638823,402.157920,402.157244,6179.212200,4.772484e+05,4.772483e+05,1.645316e-05,1.256797,1474.115210,0.400141
496.708392,402.186713,402.185648,6180.024083,4.771385e+05,4.771385e+05,1.645780e-05,1.257087,1474.489863,0.400141
496.739267,402.199491,402.198247,6180.384470,4.770898e+05,4.770898e+05,1.645986e-05,1.257215,1474.656150,0.400141
496.745172,402.201935,402.200657,6180.453408,4.770805e+05,4.770805e+05,1.646025e-05,1.257240,1474.687957,0.400141
496.751078,402.204379,402.203066,6180.522348,4.770712e+05,4.770712e+05,1.646064e-05,1.257264,1474.719765,0.400141
496.752343,402.204903,402.203582,6180.537115,4.770692e+05,4.770692e+05,1.646073e-05,1.257269,1474.726579,0.400141
496.753608,402.205417,402.204098,6180.551874,4.770672e+05,4.770672e+05,1.646081e-05,1.257279,1474.733392,0.400142
496.754859,402.205920,402.204609,6180.566461,4.770652e+05,4.770652e+05,1.646090e-05,1.257284,1474.740130,0.400142
496.767368,402.210949,402.209712,6180.712333,4.770455e+05,4.770454e+05,1.646173e-05,1.257337,1474.807511,0.400142
496.892466,402.261240,402.260713,6182.171477,4.768480e+05,4.768480e+05,1.647007e-05,1.257857,1475.481412,0.400142
498.143437,402.764145,402.767473,6196.805566,4.748734e+05,4.748734e+05,1.655383e-05,1.263087,1482.229811,0.400142
498.700662,402.988156,402.991312,6203.349101,4.739939e+05,4.739939e+05,1.659135e-05,1.265431,1485.241283,0.400142
499.257887,403.212168,403.213994,6209.908101,4.731143e+05,4.731143e+05,1.662901e-05,1.267784,1488.256162,0.400142
499.567780,403.336748,403.337337,6213.562502,4.726252e+05,4.726252e+05,1.665001e-05,1.269096,1489.934323,0.400142
499.877673,403.461329,403.460324,6217.221702,4.721360e+05,4.721360e+05,1.667105e-05,1.270411,1491.613540,0.400142
499.923648,403.479811,403.478540,6217.764985,4.720635e+05,4.720634e+05,1.667417e-05,1.270606,1491.862757,0.400142
499.932816,403.483497,403.482172,6217.873337,4.720490e+05,4.720490e+05,1.667479e-05,1.270645,1491.912457,0.400142
499.934872,403.484317,403.482986,6217.897618,4.720457e+05,4.720457e+05,1.667493e-05,1.270659,1491.923601,0.400144
499.936757,403.485052,403.483733,6217.919874,4.720428e+05,4.720428e+05,1.667506e-05,1.270667,1491.933822,0.400144
499.955612,403.492407,403.491200,6218.142446,4.720130e+05,4.720130e+05,1.667634e-05,1.270747,1492.036034,0.400144
500.144155,403.565958,403.565798,6220.369147,4.717154e+05,4.717154e+05,1.668915e-05,1.271549,1493.058375,0.400144
502.029590,404.301458,404.304382,6242.734914,4.687393e+05,4.687393e+05,1.681813e-05,1.279622,1503.303389,0.400144
502.984278,404.673878,404.673284,6254.128546,4.672324e+05,4.672324e+05,1.688403e-05,1.283749,1508.505990,0.400144
503.091941,404.715877,404.714674,6255.416348,4.670625e+05,4.670625e+05,1.689148e-05,1.284216,1509.093339,0.400144
503.102478,404.719988,404.718722,6255.542411,4.670459e+05,4.670458e+05,1.689221e-05,1.284262,1509.150827,0.400144
503.113014,404.724098,404.722770,6255.668480,4.670292e+05,4.670292e+05,1.689294e-05,1.284307,1509.208317,0.400144
503.114883,404.724827,404.723488,6255.690844,4.670263e+05,4.670263e+05,1.689307e-05,1.284316,1509.218515,0.400144
503.116752,404.725545,404.724206,6255.713197,4.670233e+05,4.670233e+05,1.689320e-05,1.284330,1509.228714,0.400146
503.118534,404.726218,404.724890,6255.734490,4.670205e+05,4.670205e+05,1.689333e-05,1.284337,1509.238436,0.400146
503.136352,404.732956,404.731734,6255.947431,4.669924e+05,4.669924e+05,1.689456e-05,1.284415,1509.335657,0.400146
503.314530,404.800330,404.800107,6258.077736,4.667111e+05,4.667111e+05,1.690690e-05,1.285189,1510.308069,0.400146
505.096309,405.474070,405.477198,6279.470631,4.638987e+05,4.638987e+05,1.703107e-05,1.292980,1520.051723,0.400146
505.869597,405.766472,405.767332,6288.806105,4.626781e+05,4.626781e+05,1.708541e-05,1.296391,1524.291538,0.400146
506.094906,405.851668,405.851446,6291.531970,4.623224e+05,4.623224e+05,1.710129e-05,1.297389,1525.528142,0.400146
506.154321,405.874134,405.873596,6292.251222,4.622287e+05,4.622286e+05,1.710548e-05,1.297652,1525.854331,0.400146
506.213735,405.896601,405.895732,6292.970657,4.621349e+05,4.621349e+05,1.710968e-05,1.297915,1526.180560,0.400146
506.295604,405.927557,405.926213,6293.962287,4.620057e+05,4.620056e+05,1.711546e-05,1.298278,1526.630146,0.400146
506.302158,405.929977,405.928652,6294.041598,4.619953e+05,4.619953e+05,1.711592e-05,1.298314,1526.666142,0.400148
506.308077,405.932144,405.930855,6294.113221,4.619860e+05,4.619859e+05,1.711634e-05,1.298340,1526.698653,0.400148
506.367272,405.953816,405.952875,6294.829551,4.618925e+05,4.618925e+05,1.712052e-05,1.298603,1527.023780,0.400148
506.959222,406.170533,406.172342,6302.002933,4.609582e+05,4.609581e+05,1.716237e-05,1.301235,1530.277228,0.400148
508.143120,406.603966,406.607270,6316.404836,4.590894e+05,4.590894e+05,1.724656e-05,1.306532,1536.796036,0.400148
509.327019,407.037400,407.036902,6330.880547,4.572207e+05,4.572207e+05,1.733140e-05,1.311872,1543.330790,0.400148
509.418612,407.070932,407.069921,6332.003555,4.570761e+05,4.570761e+05,1.733799e-05,1.312287,1543.837021,0.400148
509.460087,407.086117,407.084863,6332.512222,4.570106e+05,4.570106e+05,1.734098e-05,1.312475,1544.066285,0.400148
509.468253,407.089107,407.087804,6332.612392,4.569978e+05,4.569977e+05,1.734156e-05,1.312512,1544.111431,0.400148
509.476420,407.092097,407.090745,6332.712565,4.569849e+05,4.569848e+05,1.734215e-05,1.312549,1544.156577,0.400148
509.477967,407.092663,407.091302,6332.731535,4.569824e+05,4.569824e+05,1.734226e-05,1.312556,1544.165126,0.400148
509.479513,407.093220,407.091859,6332.750494,4.569800e+05,4.569800e+05,1.734237e-05,1.312570,1544.173676,0.400150
509.481097,407.093781,407.092429,6332.769897,4.569775e+05,4.569775e+05,1.734249e-05,1.312577,1544.182432,0.400150
509.496935,407.099388,407.098132,6332.963929,4.569525e+05,4.569525e+05,1.734363e-05,1.312649,1544.269991,0.400150
509.655319,407.155461,407.155108,6334.904990,4.567025e+05,4.567025e+05,1.735502e-05,1.313368,1545.145741,0.400150
511.239155,407.716189,407.719574,6354.389295,4.542024e+05,4.542024e+05,1.746963e-05,1.320597,1553.919051,0.400150
511.961831,407.972039,407.973956,6363.324313,4.530617e+05,4.530617e+05,1.752232e-05,1.323922,1557.931745,0.400150
512.117524,408.027159,408.028501,6365.252940,4.528160e+05,4.528159e+05,1.753370e-05,1.324640,1558.797024,0.400150
512.273216,408.082279,408.082955,6367.182871,4.525702e+05,4.525702e+05,1.754509e-05,1.325360,1559.662583,0.400150
512.433933,408.139178,408.139070,6369.176449,4.523165e+05,4.523165e+05,1.755687e-05,1.326103,1560.556366,0.400150
512.594650,408.196077,408.195088,6371.171420,4.520628e+05,4.520628e+05,1.756865e-05,1.326847,1561.450448,0.400150
512.617379,408.204124,408.203003,6371.453668,4.520270e+05,4.520269e+05,1.757032e-05,1.326953,1561.576916,0.400150
512.640108,408.212171,408.210915,6371.735943,4.519911e+05,4.519911e+05,1.757199e-05,1.327058,1561.703390,0.400150
512.656579,408.218002,408.216648,6371.940517,4.519651e+05,4.519651e+05,1.757320e-05,1.327134,1561.795046,0.400150
512.658911,408.218828,408.217460,6371.969491,4.519614e+05,4.519614e+05,1.757337e-05,1.327145,1561.808027,0.400150
512.661244,408.219641,408.218272,6371.998447,4.519577e+05,4.519577e+05,1.757354e-05,1.327164,1561.821008,0.400153
512.663477,408.220405,408.219049,6372.026149,4.519542e+05,4.519542e+05,1.757371e-05,1.327175,1561.833436,0.400153
512.685811,408.228041,408.226820,6372.303190,4.519189e+05,4.519189e+05,1.757534e-05,1.327278,1561.957720,0.400153
512.909144,408.304399,408.304422,6375.075089,4.515664e+05,4.515664e+05,1.759173e-05,1.328314,1563.200880,0.400153
515.142481,409.067980,409.069904,6402.943637,4.480411e+05,4.480411e+05,1.775691e-05,1.338766,1575.664351,0.400153
515.403894,409.157357,409.158260,6406.223511,4.476285e+05,4.476285e+05,1.777641e-05,1.340000,1577.127009,0.400153
515.665307,409.246735,409.246358,6409.507139,4.472159e+05,4.472158e+05,1.779593e-05,1.341236,1578.590468,0.400153
515.768572,409.282041,409.281088,6410.805290,4.470529e+05,4.470528e+05,1.780366e-05,1.341725,1579.168792,0.400153
515.815546,409.298102,409.296873,6411.396000,4.469787e+05,4.469787e+05,1.780717e-05,1.341948,1579.431907,0.400153
515.840558,409.306653,409.305274,6411.710588,4.469392e+05,4.469392e+05,1.780904e-05,1.342066,1579.572020,0.400153
515.848099,409.309154,409.307807,6411.805322,4.469273e+05,4.469273e+05,1.780961e-05,1.342112,1579.614265,0.400156
515.855025,409.311437,409.310132,6411.892309,4.469164e+05,4.469164e+05,1.781012e-05,1.342144,1579.653059,0.400156
515.924276,409.334271,409.333377,6412.762326,4.468071e+05,4.468071e+05,1.781530e-05,1.342473,1580.041036,0.400156
516.616792,409.562603,409.564804,6421.477124,4.457140e+05,4.457139e+05,1.786721e-05,1.345765,1583.923899,0.400156
518.001825,410.019269,410.022105,6438.986742,4.435277e+05,4.435277e+05,1.797173e-05,1.352399,1591.706557,0.400156
518.382161,410.144672,410.146395,6443.813704,4.429273e+05,4.429273e+05,1.800060e-05,1.354232,1593.847677,0.400156
518.762498,410.270075,410.270135,6448.648765,4.423270e+05,4.423270e+05,1.802954e-05,1.356070,1595.990511,0.400156
518.998030,410.347733,410.346489,6451.647056,4.419552e+05,4.419552e+05,1.804750e-05,1.357211,1597.318371,0.400156
519.009168,410.351406,410.350094,6451.788918,4.419376e+05,4.419376e+05,1.804835e-05,1.357265,1597.381180,0.400156
519.020306,410.355078,410.353699,6451.930788,4.419200e+05,4.419200e+05,1.804920e-05,1.357319,1597.443990,0.400156
519.022216,410.355708,410.354317,6451.955123,4.419170e+05,4.419170e+05,1.804934e-05,1.357328,1597.454764,0.400156
519.024127,410.356326,410.354936,6451.979442,4.419140e+05,4.419140e+05,1.804949e-05,1.357348,1597.465538,0.400159
519.026082,410.356947,410.355568,6452.004306,4.419109e+05,4.419109e+05,1.804964e-05,1.357357,1597.476562,0.400159
519.045629,410.363153,410.361893,6452.252958,4.418801e+05,4.418800e+05,1.805113e-05,1.357452,1597.586800,0.400159
519.241102,410.425210,410.425063,6454.740660,4.415715e+05,4.415715e+05,1.806604e-05,1.358401,1598.689432,0.400159
521.195838,411.045783,411.048600,6479.736805,4.384859e+05,4.384859e+05,1.821619e-05,1.367960,1609.740781,0.400159
521.416831,411.115942,411.118166,6482.576423,4.381371e+05,4.381371e+05,1.823329e-05,1.369049,1610.993066,0.400159
521.637824,411.186101,411.187546,6485.418829,4.377883e+05,4.377883e+05,1.825041e-05,1.370140,1612.245936,0.400159
521.772338,411.228805,411.229684,6487.150304,4.375759e+05,4.375759e+05,1.826084e-05,1.370804,1613.008817,0.400159
521.906851,411.271509,411.271754,6488.882814,4.373636e+05,4.373636e+05,1.827129e-05,1.371470,1613.771915,0.400159
522.063523,411.321248,411.320666,6490.902027,4.371163e+05,4.371163e+05,1.828346e-05,1.372246,1614.660993,0.400159
522.111143,411.336366,411.335514,6491.516039,4.370411e+05,4.370411e+05,1.828717e-05,1.372482,1614.931284,0.400159
522.158763,411.351484,411.350354,6492.130180,4.369660e+05,4.369659e+05,1.829087e-05,1.372718,1615.201603,0.400159
522.204269,411.365931,411.364527,6492.717178,4.368941e+05,4.368941e+05,1.829441e-05,1.372944,1615.459945,0.400159
522.212927,411.368578,411.367222,6492.828726,4.368805e+05,4.368805e+05,1.829509e-05,1.372999,1615.509101,0.400162
522.220855,411.370997,411.369690,6492.930858,4.368680e+05,4.368679e+05,1.829570e-05,1.373038,1615.554112,0.400162
522.300134,411.395191,411.394357,6493.952377,4.367428e+05,4.367428e+05,1.830187e-05,1.373431,1616.004263,0.400162
523.092921,411.637126,411.639672,6504.187517,4.354914e+05,4.354914e+05,1.836368e-05,1.377378,1620.509940,0.400162
524.871369,412.179855,412.181092,6527.280335,4.326841e+05,4.326841e+05,1.850354e-05,1.386315,1630.645081,0.400162
525.006831,412.221194,412.221831,6529.046826,4.324702e+05,4.324702e+05,1.851426e-05,1.387000,1631.418634,0.400162
525.142293,412.262533,412.262500,6530.814387,4.322564e+05,4.322564e+05,1.852499e-05,1.387686,1632.192410,0.400162
525.302911,412.311548,412.310629,6532.911575,4.320029e+05,4.320029e+05,1.853773e-05,1.388501,1633.110165,0.400162
525.372256,412.332710,412.331378,6533.817479,4.318934e+05,4.318934e+05,1.854323e-05,1.388852,1633.506494,0.400162
525.379660,412.334970,412.333593,6533.914229,4.318817e+05,4.318817e+05,1.854382e-05,1.388890,1633.548817,0.400162
525.383305,412.336082,412.334683,6533.961853,4.318760e+05,4.318760e+05,1.854411e-05,1.388909,1633.569650,0.400162
525.386950,412.337185,412.335773,6534.009445,4.318702e+05,4.318702e+05,1.854440e-05,1.388940,1633.590484,0.400166
525.390304,412.338167,412.336776,6534.053207,4.318649e+05,4.318649e+05,1.854467e-05,1.388958,1633.609656,0.400166
525.423845,412.347988,412.346803,6534.490870,4.318120e+05,4.318120e+05,1.854732e-05,1.389128,1633.801385,0.400166
525.759260,412.446201,412.446830,6538.871135,4.312825e+05,4.312825e+05,1.857395e-05,1.390833,1635.719428,0.400166
526.430090,412.642626,412.645558,6547.651558,4.302236e+05,4.302236e+05,1.862737e-05,1.394256,1639.559633,0.400166
527.100920,412.839051,412.842524,6556.458573,4.291647e+05,4.291646e+05,1.868103e-05,1.397697,1643.405341,0.400166
527.414671,412.930920,412.934045,6560.586822,4.286694e+05,4.286694e+05,1.870622e-05,1.399312,1645.205897,0.400166
527.728423,413.022790,413.025185,6564.720914,4.281741e+05,4.281741e+05,1.873145e-05,1.400930,1647.007662,0.400166
527.927560,413.081099,413.082833,6567.347841,4.278598e+05,4.278598e+05,1.874750e-05,1.401959,1648.151863,0.400166
