time_s,optimizer_altitude_km,simulation_altitude_km,simulation_velocity_m_s,optimizer_mass_kg,simulation_mass_kg,dynamic_pressure_kpa,g_load,downrange_km,throttle
26.676987,-2.015375,-2.016374,493.053684,4.356110e+06,4.356110e+06,14.378417,1.755388,0.452011,0.999901
26.964413,-1.968284,-1.969246,494.726933,4.349442e+06,4.349442e+06,14.690923,1.758120,0.465651,0.999901
27.122956,-1.942308,-1.943000,495.653627,4.345764e+06,4.345764e+06,14.864273,1.759626,0.473305,0.999901
27.281498,-1.916333,-1.916577,496.582980,4.342086e+06,4.342086e+06,15.038298,1.761131,0.481052,0.999901
27.332817,-1.907925,-1.907986,496.884373,4.340896e+06,4.340896e+06,15.094770,1.761618,0.483579,0.999901
27.344870,-1.905950,-1.905965,496.955205,4.340616e+06,4.340616e+06,15.108044,1.761733,0.484174,0.999901
27.346984,-1.905604,-1.905611,496.967629,4.340567e+06,4.340567e+06,15.110372,1.761753,0.484279,0.999901
27.348087,-1.905423,-1.905426,496.974109,4.340541e+06,4.340541e+06,15.111587,1.761763,0.484333,0.999901
27.349189,-1.905239,-1.905241,496.980682,4.340516e+06,4.340516e+06,15.112803,1.762787,0.484388,0.999894
27.350252,-1.905057,-1.905063,496.987123,4.340491e+06,4.340491e+06,15.113978,1.762798,0.484440,0.999894
27.360880,-1.903233,-1.903280,497.051539,4.340244e+06,4.340244e+06,15.125729,1.762900,0.484966,0.999894
27.467155,-1.884998,-1.885409,497.696355,4.337779e+06,4.337779e+06,15.243408,1.763921,0.490243,0.999894
27.679704,-1.848529,-1.849426,498.989560,4.332848e+06,4.332848e+06,15.479667,1.765963,0.500929,0.999894
27.892254,-1.812059,-1.813123,500.287528,4.327918e+06,4.327918e+06,15.717097,1.768003,0.511792,0.999894
28.388470,-1.726917,-1.727118,503.336288,4.316406e+06,4.316406e+06,16.275747,1.772757,0.537840,0.999894
28.406579,-1.723810,-1.723946,503.448040,4.315986e+06,4.315986e+06,16.296245,1.772930,0.538809,0.999894
28.424688,-1.720703,-1.720772,503.559827,4.315566e+06,4.315566e+06,16.316750,1.773104,0.539779,0.999894
28.442291,-1.717682,-1.717684,503.668521,4.315158e+06,4.315158e+06,16.336690,1.773272,0.540723,0.999894
28.445696,-1.717075,-1.717087,503.690128,4.315079e+06,4.315079e+06,16.340561,1.774397,0.540906,0.999886
28.448817,-1.716515,-1.716539,503.709986,4.315006e+06,4.315006e+06,16.344111,1.774428,0.541074,0.999886
28.480029,-1.710916,-1.711057,503.908615,4.314282e+06,4.314282e+06,16.379623,1.774731,0.542752,0.999886
28.792141,-1.654924,-1.655857,505.900539,4.307042e+06,4.307042e+06,16.736009,1.777759,0.559754,0.999886
29.416367,-1.542941,-1.543362,509.915071,4.292561e+06,4.292561e+06,17.455305,1.783797,0.594968,0.999886
29.484214,-1.530769,-1.530966,510.353876,4.290987e+06,4.290987e+06,17.533976,1.784452,0.598892,0.999886
29.512678,-1.525663,-1.525756,510.538107,4.290327e+06,4.290327e+06,17.567007,1.784727,0.600544,0.999886
29.521434,-1.524092,-1.524152,510.594800,4.290124e+06,4.290124e+06,17.577172,1.784811,0.601053,0.999886
29.530190,-1.522521,-1.522547,510.651502,4.289920e+06,4.289920e+06,17.587338,1.784896,0.601563,0.999886
29.535454,-1.521577,-1.521582,510.685593,4.289798e+06,4.289798e+06,17.593451,1.784946,0.601869,0.999886
29.536253,-1.521434,-1.521436,510.690762,4.289780e+06,4.289780e+06,17.594377,1.784954,0.601915,0.999886
29.537051,-1.521287,-1.521290,510.696001,4.289761e+06,4.289761e+06,17.595306,1.786131,0.601962,0.999876
29.537865,-1.521135,-1.521140,510.701428,4.289742e+06,4.289742e+06,17.596255,1.786139,0.602009,0.999876
29.546008,-1.519610,-1.519647,510.755700,4.289553e+06,4.289553e+06,17.605748,1.786219,0.602483,0.999876
29.627433,-1.504361,-1.504690,511.298804,4.287665e+06,4.287665e+06,17.700757,1.787018,0.607240,0.999876
30.441686,-1.351871,-1.352491,516.767968,4.268776e+06,4.268776e+06,18.657948,1.794977,0.656406,0.999876
30.531226,-1.335102,-1.335461,517.373609,4.266699e+06,4.266699e+06,18.763933,1.795849,0.661990,0.999876
30.620765,-1.318334,-1.318373,517.980087,4.264621e+06,4.264621e+06,18.870050,1.796721,0.667608,0.999876
30.628263,-1.316929,-1.316939,518.030915,4.264447e+06,4.264447e+06,18.878942,1.796794,0.668081,0.999876
30.629749,-1.316651,-1.316655,518.040988,4.264413e+06,4.264413e+06,18.880705,1.796808,0.668174,0.999876
30.631083,-1.316397,-1.316400,518.050147,4.264382e+06,4.264382e+06,18.882290,1.798064,0.668258,0.999865
30.632307,-1.316159,-1.316166,518.058674,4.264354e+06,4.264354e+06,18.883747,1.798076,0.668335,0.999865
30.644543,-1.313770,-1.313825,518.143958,4.264070e+06,4.264070e+06,18.898319,1.798198,0.669106,0.999865
30.766903,-1.289883,-1.290358,518.997648,4.261231e+06,4.261231e+06,19.044184,1.799410,0.676857,0.999865
31.052636,-1.234101,-1.235135,520.997236,4.254603e+06,4.254603e+06,19.385772,1.802237,0.695224,0.999865
31.338369,-1.178320,-1.179318,523.005310,4.247975e+06,4.247975e+06,19.728623,1.805055,0.713968,0.999865
31.493852,-1.147967,-1.148695,524.101573,4.244368e+06,4.244368e+06,19.915676,1.806586,0.724327,0.999865
31.649335,-1.117613,-1.117894,525.200343,4.240761e+06,4.240761e+06,20.103051,1.808115,0.734797,0.999865
31.698382,-1.108038,-1.108141,525.547472,4.239623e+06,4.239623e+06,20.162222,1.808596,0.738123,0.999865
31.720189,-1.103781,-1.103799,525.701891,4.239117e+06,4.239117e+06,20.188540,1.808810,0.739605,0.999865
31.722362,-1.103357,-1.103366,525.717276,4.239067e+06,4.239067e+06,20.191162,1.808832,0.739753,0.999865
31.724534,-1.102933,-1.102934,525.732661,4.239017e+06,4.239017e+06,20.193784,1.808853,0.739901,0.999865
31.727946,-1.102240,-1.102254,525.757422,4.238937e+06,4.238937e+06,20.197918,1.810200,0.740133,0.999852
31.731039,-1.101611,-1.101638,525.779921,4.238866e+06,4.238866e+06,20.201667,1.810231,0.740344,0.999852
31.761966,-1.095326,-1.095471,526.004967,4.238148e+06,4.238148e+06,20.239161,1.810541,0.742452,0.999852
32.071243,-1.032472,-1.033424,528.260871,4.230974e+06,4.230974e+06,20.614796,1.813635,0.763787,0.999852
32.689795,-0.906766,-0.907224,532.802340,4.216625e+06,4.216625e+06,21.369352,1.819792,0.807854,0.999852
32.756045,-0.893302,-0.893540,533.291088,4.215088e+06,4.215088e+06,21.450389,1.820449,0.812685,0.999852
32.775638,-0.889320,-0.889487,533.435720,4.214634e+06,4.214634e+06,21.474362,1.820643,0.814117,0.999852
32.795231,-0.885338,-0.885431,533.580391,4.214179e+06,4.214179e+06,21.498339,1.820837,0.815552,0.999852
32.812951,-0.881737,-0.881760,533.711271,4.213768e+06,4.213768e+06,21.520026,1.821013,0.816851,0.999852
32.815785,-0.881161,-0.881173,533.732205,4.213702e+06,4.213702e+06,21.523495,1.821041,0.817059,0.999852
32.817359,-0.880841,-0.880846,533.743834,4.213666e+06,4.213666e+06,21.525422,1.821057,0.817174,0.999852
32.818133,-0.880684,-0.880686,533.749548,4.213648e+06,4.213648e+06,21.526369,1.821064,0.817231,0.999852
32.818906,-0.880523,-0.880526,533.755331,4.213630e+06,4.213630e+06,21.527317,1.822449,0.817288,0.999835
32.819692,-0.880357,-0.880363,533.761290,4.213612e+06,4.213612e+06,21.528284,1.822457,0.817345,0.999835
32.827554,-0.878696,-0.878733,533.820885,4.213429e+06,4.213429e+06,21.537948,1.822536,0.817923,0.999835
32.906171,-0.862085,-0.862411,534.417193,4.211606e+06,4.211606e+06,21.634620,1.823333,0.823711,0.999835
33.692342,-0.695973,-0.696687,540.415248,4.193369e+06,4.193369e+06,22.604073,1.831257,0.883337,0.999835
33.746845,-0.684457,-0.685028,540.833426,4.192105e+06,4.192105e+06,22.671428,1.831803,0.887588,0.999835
33.801348,-0.672941,-0.673347,541.251910,4.190840e+06,4.190840e+06,22.738797,1.832349,0.891855,0.999835
33.862133,-0.660098,-0.660294,541.718982,4.189430e+06,4.189430e+06,22.813946,1.832958,0.896631,0.999835
33.877993,-0.656747,-0.656883,541.840918,4.189063e+06,4.189063e+06,22.833557,1.833117,0.897880,0.999835
33.893854,-0.653396,-0.653471,541.962881,4.188695e+06,4.188695e+06,22.853169,1.833275,0.899131,0.999835
33.909643,-0.650059,-0.650072,542.084320,4.188328e+06,4.188328e+06,22.872695,1.833433,0.900377,0.999835
33.911223,-0.649726,-0.649731,542.096473,4.188292e+06,4.188292e+06,22.874648,1.833449,0.900502,0.999835
33.911994,-0.649563,-0.649565,542.102406,4.188274e+06,4.188274e+06,22.875602,1.833457,0.900563,0.999835
33.912766,-0.649397,-0.649399,542.108407,4.188256e+06,4.188256e+06,22.876558,1.834898,0.900624,0.999814
33.913548,-0.649226,-0.649231,542.114574,4.188238e+06,4.188238e+06,22.877529,1.834906,0.900686,0.999814
33.921368,-0.647510,-0.647546,542.176245,4.188056e+06,4.188056e+06,22.887241,1.834987,0.901304,0.999814
33.999567,-0.630352,-0.630679,542.793299,4.186242e+06,4.186242e+06,22.984385,1.835788,0.907501,0.999814
34.781557,-0.458774,-0.459504,548.998273,4.168103e+06,4.168103e+06,23.957084,1.843757,0.971285,0.999814
34.835434,-0.446953,-0.447542,549.428079,4.166853e+06,4.166853e+06,24.024146,1.844303,0.975801,0.999814
34.889311,-0.435132,-0.435559,549.858180,4.165604e+06,4.165604e+06,24.091208,1.844848,0.980333,0.999814
34.949343,-0.421960,-0.422181,550.337764,4.164211e+06,4.164211e+06,24.165931,1.845456,0.985401,0.999814
34.967347,-0.418010,-0.418164,550.481662,4.163793e+06,4.163793e+06,24.188341,1.845638,0.986924,0.999814
34.985351,-0.414059,-0.414144,550.625593,4.163376e+06,4.163376e+06,24.210750,1.845820,0.988450,0.999814
35.002083,-0.410388,-0.410406,550.759395,4.162988e+06,4.162988e+06,24.231577,1.845989,0.989869,0.999814
35.006378,-0.409446,-0.409447,550.793743,4.162888e+06,4.162888e+06,24.236923,1.846032,0.990233,0.999814
35.009639,-0.408704,-0.408718,550.820392,4.162812e+06,4.162812e+06,24.240997,1.847548,0.990510,0.999788
35.012594,-0.408031,-0.408057,550.844606,4.162744e+06,4.162744e+06,24.244692,1.847579,0.990761,0.999788
35.042152,-0.401304,-0.401447,551.086795,4.162058e+06,4.162058e+06,24.281645,1.847886,0.993274,0.999788
35.337726,-0.334037,-0.334983,553.513590,4.155202e+06,4.155202e+06,24.651194,1.850947,1.018671,0.999788
35.928874,-0.199501,-0.200096,558.393852,4.141490e+06,4.141490e+06,25.389928,1.857026,1.070949,0.999788
35.973791,-0.189279,-0.189740,558.766115,4.140448e+06,4.140448e+06,25.446011,1.857486,1.075002,0.999788
36.018707,-0.179057,-0.179368,559.138582,4.139406e+06,4.139406e+06,25.502086,1.857945,1.079067,0.999788
36.071895,-0.166952,-0.167067,559.579892,4.138172e+06,4.138172e+06,25.568471,1.858489,1.083894,0.999788
36.094894,-0.161718,-0.161741,559.770813,4.137639e+06,4.137639e+06,25.597174,1.858723,1.085987,0.999788
36.099915,-0.160575,-0.160578,559.812501,4.137523e+06,4.137523e+06,25.603439,1.858775,1.086444,0.999788
36.103095,-0.159829,-0.159841,559.839470,4.137449e+06,4.137449e+06,25.607424,1.860326,1.086734,0.999752
36.105985,-0.159148,-0.159172,559.864028,4.137382e+06,4.137382e+06,25.611047,1.860356,1.086997,0.999752
36.134885,-0.152333,-0.152471,560.109654,4.136711e+06,4.136711e+06,25.647270,1.860660,1.089633,0.999752
36.423884,-0.084186,-0.085125,562.570582,4.130008e+06,4.130008e+06,26.009310,1.863692,1.116261,0.999752
37.041854,0.061532,0.060990,567.861218,4.115674e+06,4.115674e+06,26.781744,1.870122,1.174863,0.999752
37.106789,0.076844,0.076511,568.419389,4.114168e+06,4.114168e+06,26.862729,1.870794,1.181152,0.999752
37.171725,0.092156,0.092064,568.977984,4.112662e+06,4.112662e+06,26.943672,1.871465,1.187467,0.999752
37.189284,0.096297,0.096275,569.129107,4.112255e+06,4.112255e+06,26.965552,1.871646,1.189179,0.999752
37.193624,0.097320,0.097316,569.166469,4.112154e+06,4.112154e+06,26.970961,1.871691,1.189602,0.999752
37.196873,0.098107,0.098096,569.195005,4.112079e+06,4.112079e+06,26.975025,1.873266,1.189919,0.999704
37.199803,0.098823,0.098799,569.220800,4.112011e+06,4.112011e+06,26.978692,1.873297,1.190205,0.999704
37.229107,0.105974,0.105834,569.478796,4.111331e+06,4.111331e+06,27.015364,1.873577,1.193068,0.999704
37.316503,0.127305,0.126855,570.248720,4.109304e+06,4.109304e+06,27.124677,1.874398,1.201638,0.999704
38.190459,0.340605,0.340235,577.986444,4.089033e+06,4.089033e+06,28.212184,1.882462,1.289941,0.999704
38.265681,0.358964,0.358871,578.655663,4.087289e+06,4.087289e+06,28.305222,1.883143,1.297763,0.999704
38.280198,0.362507,0.362473,578.784879,4.086952e+06,4.086952e+06,28.323167,1.883275,1.299277,0.999704
38.283787,0.363383,0.363363,578.816828,4.086869e+06,4.086869e+06,28.327603,1.883307,1.299651,0.999704
38.287377,0.364259,0.364254,578.848779,4.086786e+06,4.086786e+06,28.332038,1.883339,1.300026,0.999704
38.290500,0.365040,0.365029,578.877135,4.086713e+06,4.086713e+06,28.335914,1.884909,1.300352,0.999635
38.293330,0.365754,0.365732,578.902883,4.086647e+06,4.086647e+06,28.339427,1.884936,1.300647,0.999635
38.321635,0.372897,0.372762,579.160403,4.085991e+06,4.085991e+06,28.374557,1.885202,1.303605,0.999635
38.604678,0.444323,0.443390,581.739600,4.079427e+06,4.079427e+06,28.725106,1.887845,1.333464,0.999635
39.210520,0.597208,0.596605,587.284381,4.065376e+06,4.065376e+06,29.470303,1.893400,1.399123,0.999635
39.255407,0.608535,0.608068,587.696481,4.064335e+06,4.064335e+06,29.525203,1.893806,1.404082,0.999635
39.300293,0.619862,0.619546,588.108759,4.063294e+06,4.063294e+06,29.580056,1.894211,1.409055,0.999635
39.352590,0.633059,0.632938,588.589331,4.062081e+06,4.062081e+06,29.643907,1.894683,1.414865,0.999635
39.375073,0.638733,0.638703,588.796010,4.061559e+06,4.061559e+06,29.671338,1.894885,1.417368,0.999635
39.381740,0.640416,0.640412,588.857303,4.061405e+06,4.061405e+06,29.679469,1.894945,1.418111,0.999635
39.384899,0.641235,0.641223,588.886903,4.061332e+06,4.061332e+06,29.683338,1.896462,1.418463,0.999527
39.387747,0.641977,0.641953,588.913640,4.061265e+06,4.061265e+06,29.686827,1.896488,1.418780,0.999527
39.416228,0.649401,0.649263,589.181048,4.060605e+06,4.060605e+06,29.721707,1.896755,1.421959,0.999527
39.701031,0.723637,0.722698,591.859095,4.054000e+06,4.054000e+06,30.069510,1.899408,1.454042,0.999527
40.305149,0.881106,0.880504,597.563280,4.039991e+06,4.039991e+06,30.800658,1.904927,1.523912,0.999527
40.349673,0.892711,0.892244,597.984928,4.038959e+06,4.038959e+06,30.854155,1.905328,1.529159,0.999527
40.394196,0.904316,0.903999,598.406747,4.037926e+06,4.037926e+06,30.907595,1.905728,1.534420,0.999527
40.445894,0.917792,0.917668,598.896756,4.036727e+06,4.036727e+06,30.969575,1.906192,1.540545,0.999527
40.468093,0.923578,0.923543,599.107230,4.036212e+06,4.036212e+06,30.996165,1.906391,1.543181,0.999527
40.474663,0.925291,0.925283,599.169538,4.036060e+06,4.036060e+06,31.004032,1.906450,1.543962,0.999527
40.475599,0.925535,0.925531,599.178414,4.036038e+06,4.036038e+06,31.005153,1.906459,1.544073,0.999527
40.476535,0.925782,0.925779,599.187372,4.036017e+06,4.036017e+06,31.006276,1.907794,1.544184,0.999330
40.477432,0.926023,0.926016,599.196044,4.035996e+06,4.035996e+06,31.007354,1.907802,1.544291,0.999330
40.486397,0.928434,0.928391,599.282776,4.035788e+06,4.035788e+06,31.018131,1.907886,1.545357,0.999330
40.576043,0.952547,0.952169,600.150483,4.033710e+06,4.033710e+06,31.125787,1.908724,1.556047,0.999330
41.472510,1.193675,1.193303,608.865657,4.012925e+06,4.012925e+06,32.189197,1.916916,1.666066,0.999330
41.544124,1.212938,1.212830,609.564813,4.011264e+06,4.011264e+06,32.273025,1.917556,1.675099,0.999330
41.553873,1.215560,1.215492,609.660025,4.011038e+06,4.011038e+06,32.284423,1.917643,1.676332,0.999330
41.563622,1.218182,1.218154,609.755245,4.010812e+06,4.010812e+06,32.295817,1.917730,1.677565,0.999330
41.566589,1.218980,1.218964,609.784220,4.010744e+06,4.010744e+06,32.299284,1.917757,1.677941,0.999330
41.569555,1.219778,1.219774,609.813196,4.010675e+06,4.010675e+06,32.302750,1.917783,1.678316,0.999330
41.572428,1.220570,1.220559,609.841747,4.010608e+06,4.010608e+06,32.306117,1.918601,1.678680,0.998858
41.575043,1.221295,1.221273,609.867779,4.010548e+06,4.010548e+06,32.309183,1.918625,1.679011,0.998858
41.601193,1.228547,1.228420,610.128124,4.009942e+06,4.009942e+06,32.339824,1.918870,1.682324,0.998858
41.862692,1.301059,1.300167,612.734795,4.003882e+06,4.003882e+06,32.644983,1.921298,1.715735,0.998858
42.385689,1.446084,1.445218,617.965467,3.991762e+06,3.991762e+06,33.248037,1.926063,1.784060,0.998858
42.522007,1.483884,1.483368,619.332582,3.988602e+06,3.988602e+06,33.403527,1.927286,1.802199,0.998858
42.658326,1.521685,1.521659,620.701227,3.985443e+06,3.985443e+06,33.558278,1.928501,1.820475,0.998858
42.660994,1.522424,1.522410,620.728026,3.985382e+06,3.985382e+06,33.561299,1.928524,1.820834,0.998858
42.663662,1.523164,1.523161,620.754826,3.985320e+06,3.985320e+06,33.564320,1.928548,1.821193,0.998858
42.666143,1.523870,1.523859,620.780104,3.985262e+06,3.985262e+06,33.567119,1.925216,1.821527,0.996282
42.668398,1.524514,1.524494,620.803106,3.985210e+06,3.985210e+06,33.569661,1.925237,1.821831,0.996282
42.690948,1.530953,1.530844,621.033146,3.984689e+06,3.984689e+06,33.595069,1.925447,1.824869,0.996282
42.916442,1.595352,1.594549,623.335881,3.979477e+06,3.979477e+06,33.848067,1.927533,1.855462,0.996282
43.367432,1.724148,1.723108,627.953957,3.969052e+06,3.969052e+06,34.347890,1.931636,1.917809,0.996282
43.457629,1.749907,1.749004,628.879564,3.966968e+06,3.966968e+06,34.446819,1.932445,1.930465,0.996282
43.547827,1.775667,1.774962,629.805829,3.964883e+06,3.964883e+06,34.545391,1.933251,1.943182,0.996282
43.728223,1.827185,1.827063,631.660319,3.960713e+06,3.960713e+06,34.741439,1.934852,1.968803,0.996282
43.735495,1.829262,1.829169,631.735130,3.960545e+06,3.960545e+06,34.749310,1.934917,1.969841,0.996282
43.742767,1.831339,1.831275,631.809945,3.960377e+06,3.960377e+06,34.757180,1.934981,1.970879,0.996282
43.746282,1.832343,1.832293,631.846108,3.960296e+06,3.960296e+06,34.760982,1.935012,1.971381,0.996282
43.749797,1.833346,1.833311,631.882272,3.960214e+06,3.960214e+06,34.764784,1.935043,1.971883,0.996282
43.751761,1.833908,1.833880,631.902488,3.960169e+06,3.960169e+06,34.766910,1.935060,1.972164,0.996282
43.753726,1.834469,1.834449,631.922704,3.960123e+06,3.960123e+06,34.769035,1.935078,1.972445,0.996282
43.755767,1.835052,1.835040,631.943707,3.960076e+06,3.960076e+06,34.771242,1.935096,1.972737,0.996282
43.757808,1.835635,1.835632,631.964709,3.960029e+06,3.960029e+06,34.773449,1.935114,1.973028,0.996282
43.757902,1.835661,1.835659,631.965668,3.960027e+06,3.960027e+06,34.773550,1.935114,1.973042,0.996282
43.757995,1.835688,1.835686,631.966627,3.960025e+06,3.960025e+06,34.773651,1.935115,1.973055,0.996282
43.758090,1.835715,1.835713,631.967287,3.960023e+06,3.960023e+06,34.773662,1.430675,1.973069,0.740141
43.758176,1.835741,1.835738,631.967861,3.960022e+06,3.960022e+06,34.773663,1.430676,1.973081,0.740141
43.759043,1.835993,1.835989,631.973595,3.960007e+06,3.960007e+06,34.773680,1.430681,1.973205,0.740141
43.767706,1.838517,1.838499,632.030944,3.959858e+06,3.959858e+06,34.773847,1.430731,1.974443,0.740141
43.854336,1.863757,1.863612,632.604604,3.958370e+06,3.958370e+06,34.775452,1.431231,1.986854,0.740141
44.720639,2.116159,2.115968,638.357938,3.943494e+06,3.943494e+06,34.784919,1.436033,2.113392,0.740141
44.810521,2.142347,2.142279,638.956549,3.941951e+06,3.941951e+06,34.785176,1.436512,2.126775,0.740141
44.847283,2.153057,2.153047,639.201467,3.941320e+06,3.941320e+06,34.785240,1.436706,2.132262,0.740141
44.849696,2.153760,2.153755,639.217549,3.941278e+06,3.941278e+06,34.785244,1.436719,2.132623,0.740141
44.851138,2.154181,2.154177,639.227157,3.941253e+06,3.941253e+06,34.785246,1.436727,2.132838,0.740141
44.852580,2.154603,2.154600,639.236867,3.941229e+06,3.941229e+06,34.785252,1.439763,2.133054,0.741002
44.853928,2.155000,2.154994,639.246056,3.941206e+06,3.941206e+06,34.785264,1.439771,2.133255,0.741002
44.867404,2.158970,2.158943,639.337944,3.940974e+06,3.940974e+06,34.785381,1.439850,2.135269,0.741002
45.002170,2.198675,2.198462,640.257251,3.938657e+06,3.938657e+06,34.786396,1.440634,2.155472,0.741002
45.178716,2.250688,2.250313,641.462727,3.935622e+06,3.935622e+06,34.787286,1.441647,2.182107,0.741002
45.355263,2.302702,2.302257,642.669655,3.932587e+06,3.932587e+06,34.787704,1.442895,2.208933,0.741002
45.596528,2.373783,2.373392,644.321737,3.928439e+06,3.928439e+06,34.787588,1.444631,2.245902,0.741002
45.761791,2.422473,2.422220,645.455173,3.925598e+06,3.925598e+06,34.787033,1.445807,2.271431,0.741002
45.927054,2.471162,2.471129,646.590045,3.922757e+06,3.922757e+06,34.786078,1.446970,2.297129,0.741002
45.945094,2.476477,2.476473,646.714013,3.922446e+06,3.922446e+06,34.785949,1.447097,2.299944,0.741002
